customer_state,customer_city,customer_id,customer_unique_id,customer_zip_code_prefix
SC,Forquilhinha,474b9f393f2d19999e4a9fc7ce3a898e,aa3bf249b773d47a88cd191c16152086,88036
SP,Campo Limpo Paulista,baa9fd7c59cbbfb067439f4ecd72e848,61ed6dbae0e47f36937a930897a9afa7,13050
SP,Glicerio,c4f67a171b27e7cb73bf6052ea780f32,25104d84ead4dc8dc8d6192c77533cfd,16450
SP,Itatinga,d0d189669fc6b10d726e12172c8996f0,aa575dc3874ea4c97bd6e954a84db119,13251
SP,Nuporanga,2b711ff86498779615aaa02c06e022f7,7a15821a6aa742614b36c347e2c6e54f,14960
SP,Ouro Verde,5b0c03df2a65f352813ff379d575b42b,2fb7fd7d24ff3f368476c4c14d77ce5f,19911
SP,Ribeira,9cab57b39cbf555d0af5d7ab09adcb2d,d9227a296d4744630d525474d7a69a11,11900
SP,Ribeirao Preto,4222e370d79c4751361e4122928151c4,7f545aee6da9d617809e899b90f556a1,09441
SP,Sao Bento Do Sapucai,8330434e5221369d1f7d3ffdf257168f,c12626f992c2a2cda8a53737a97528f4,11070
SP,Sao Caetano Do Sul,54de4cb60651cd1a662722a1d14702b6,80b2bcd23e7eea7b730b197a325eeb82,09635
SP,Sao Carlos,ebda16fad7182fd56a4ed0fc160ff47b,a0e2f56981d89ed966ffc3fa68c6466e,09520
SP,Sao Pedro,fbccb4c4114a6cc6255e53ff1970cfd2,5b83a6e579043f9d293af671b3fde86a,04809
SP,Sao Pedro,076a27d502aeeddb25e540fb3caf9b3e,e760293a462479dea72a1a8ff7da5931,02018
SP,Sao Pedro,891c884c518780ccdbf2d18cb8adb362,4222f488432f87a3cf7a836582378acc,04357
SP,Sao Pedro,07fef9e9407d285b4ad90c98766a1d5c,f6beb06b3220462bc15e5918f8027c21,04531
SP,Sao Pedro,ee8e1d37f563ecc11cc4dcb4dfd794c2,5cbf29b2dcf212a6a5d864b887238c72,04842
SP,Sao Pedro,714b6710fb0b00feac54edf86be85893,43dce1c46f91f3cd233905d0a8b19153,02029
SP,Sao Pedro,1d1a37c1b70cba4e4a95c2c71a984d05,993ffa155f5912c9aa1175a3a89cccf5,05741
SP,Sao Pedro,4b263f66d13a0347d9f6e052ce1997f6,d3af4720eb2bcc32b1b68bd2bf57613d,04321
