order_id,payment_sequential,payment_type,payment_installments,payment_value
69877406-a7d5-477e-bab1-989c60286fca,1,credit_card,1,147.96
29052805-19be-4733-9f30-84ff3a0bfb1d,1,boleto,1,39.519999999999996
3be4224e-4b86-4e3b-96c0-9982aae60a8f,1,boleto,1,347.54
efef10e9-4705-4663-b17a-594a6e6fef03,1,boleto,1,199.54000000000002
0ec800fb-367f-4ed9-8e27-232b08102107,1,credit_card,7,268.92
05691e6a-5cec-4c69-9248-aed13e90c25f,1,credit_card,8,154.55
bd81c262-7fe9-459f-a6a8-3002b1fdc3ed,1,credit_card,6,23.17
d4601d4b-a170-43ab-97e6-f2194e379dc8,1,credit_card,6,195.89
d8d5215c-8746-43e3-abad-5b44a59d75d6,1,credit_card,6,53.04
2e87f3be-be0b-4432-918f-8e62bdc071a1,1,credit_card,3,50.79
0d90ddf3-3929-4eb9-814b-f11974f5e2f5,1,credit_card,6,218.60999999999999
6b0fd135-ded4-4476-950f-0659e2ac9597,1,boleto,1,354.96000000000004
26119b48-8912-4d9d-b2e2-ce7d78b9e20a,1,boleto,1,211.59
57cd3bba-d834-46c6-803c-aa56ac9cb1c8,1,boleto,1,69.12
cd9807bb-91f6-44a7-9e1f-242f7f8e5f5d,1,credit_card,1,503.39
d36a80a5-3999-4f00-97ed-4d940d3ca30e,1,credit_card,2,165.43
1e07c87c-9980-4d33-b616-e2e0d5d89bac,1,credit_card,2,671.4300000000001
22eda601-9047-4521-a573-09f26fa04123,1,credit_card,4,363.92999999999995
2324fc85-8e8d-4838-8953-2c8630e076f6,1,credit_card,5,288.19
0e0708aa-0d6e-452d-8646-f100d3d873cb,1,credit_card,10,314.22
b0102b31-abb4-41a3-a41e-7af97c83b2fc,1,credit_card,1,415.56
48e2635b-850c-45ff-af0c-f4cbfccf488b,1,credit_card,10,587.0600000000001
351c515a-e1e0-4e02-9cb5-e203c3f868cd,1,boleto,1,242.01
dfbf56f1-b82b-457a-9a94-3e27b6f73397,1,credit_card,7,136.06
0a14964a-a3fd-42c3-ba8c-0819f0a628b7,1,credit_card,5,166.58999999999997
f7463629-1840-47f6-ba3b-d08c693c8fe3,1,credit_card,7,339.09000000000003
d6c328c8-acf8-45a0-8701-1d1b3bc6e6b1,1,credit_card,1,401.59000000000003
74ce003e-b1b4-410e-a69b-aa437535b062,1,credit_card,6,115.11
c820bc98-21a8-427f-8b42-fa7bac4c5b6c,1,credit_card,10,225.31
cb2390a0-cfdc-467c-8961-c234fe4ac3c4,1,credit_card,10,37.78
e1ad38cd-41ae-49ad-8a1e-7d46ce266e25,1,credit_card,1,287.53999999999996
c109fbf4-621b-4f34-93d6-68d382a2645f,1,credit_card,7,17.43
de75cf41-8e35-4a92-bd3f-f58cb01cfb5b,1,credit_card,3,254.73
0795d568-3870-420b-9b06-c706825d98f7,1,credit_card,10,148.06
555470f6-9083-4764-abb9-d5848cc4cad1,1,credit_card,6,303.88
fcc6bf0f-e316-4ff4-9f9c-1b55cb6af61d,1,credit_card,4,438.5
01f12a06-c372-440c-bcd3-dd755e82ce24,1,credit_card,7,26.19
2c833836-b909-433a-8cd7-2894309d1554,1,credit_card,1,387.0
877e4ad0-c176-41d4-b068-a8919a44b0c4,1,credit_card,10,458.39000000000004
b140f371-d358-4ddc-91ee-417d329a2125,1,boleto,1,419.79
d4c6e031-36e6-4fdb-80f4-17542d4395e8,1,credit_card,2,167.16
05638c30-b804-4ebd-aefb-86ed0e9f26c4,1,credit_card,8,311.12
33cacc40-a8ac-4ed0-913a-23acdff94be5,1,credit_card,9,197.0
6937f760-b2e5-4400-89e5-292b5d3832a8,1,credit_card,4,184.5
81c2ca75-5044-46f3-baed-71dc53f92a52,1,credit_card,4,543.1099999999999
cea82a59-614c-423c-abe9-3f08936b3b4a,1,credit_card,2,277.42
221d07e1-c7b9-4a11-a91b-740980953f06,1,credit_card,4,23.68
b11c0a08-5668-4f17-b380-97a4f042ccec,1,credit_card,7,387.25
736d62b2-fd0a-402f-b813-2ec2ef877bfe,1,boleto,1,533.12
e1cbf796-694b-4480-9a99-44dc9070c048,1,credit_card,8,473.96
516bb5d6-39ec-49c7-b570-d8b1ed53ebee,1,boleto,1,297.4
f09baa75-fd9e-4a28-939b-809267d84aa4,1,credit_card,4,518.63
42d8c6e8-b1c0-4990-ad8b-0386e4ae58a9,1,credit_card,6,108.22
fa8115c7-851a-43f9-aed9-bce52a730316,1,credit_card,5,137.58
c64cf03e-8547-4162-af0d-41d1a1bf2f2a,1,credit_card,6,204.97
862e7142-0f52-47b3-9155-0528b8d351db,1,boleto,1,120.7
8e2651ac-6815-4bb0-9522-5108aa1da503,1,credit_card,9,34.86
d9c62de8-3620-4fa0-8333-802960fdff98,1,credit_card,3,331.71999999999997
4e00e77d-9f30-49f2-abb1-8c669145a3ae,1,credit_card,9,142.25
09e78f0d-1ec2-4b91-9144-c7e4cf844962,1,credit_card,3,299.8
49a69b27-9303-441f-b5e2-65c581872783,1,boleto,1,463.47
8e76a8e6-e139-4784-82b4-a5ef7f622cf1,1,credit_card,5,312.59
a7a31877-795b-480c-9ffa-d56ad576c072,1,credit_card,7,282.81
d7e1c5d2-d461-40cb-853f-4a978dff4fbe,1,boleto,1,189.74
7bf6853c-5837-4467-af25-608c1cc3e426,1,credit_card,4,28.72
cd62af70-c9fa-490f-988f-06dccc2af039,1,credit_card,6,45.06
5fa7f8ef-7867-40f4-9b0d-3cf088bb4366,1,credit_card,6,630.3
4cec556a-b72e-422f-97bd-7959f650358a,1,credit_card,6,116.82000000000001
1edb5289-5556-4241-9b9c-73eecd32cc7b,1,credit_card,7,142.8
81e0b277-8ae7-4000-91e0-bd3fdb736018,1,credit_card,7,413.13
8b39a397-935c-4872-beb8-05589eea4d0d,1,boleto,1,127.28
b859d9af-6860-4ed0-a26b-1cd35a522975,1,credit_card,10,208.01999999999998
3846d718-ed13-4173-a56e-ebb492980f86,1,credit_card,8,59.129999999999995
6a026b69-e7d7-4b57-b709-acbc6bad070d,1,boleto,1,206.58
cd57182b-97ec-4fcc-b2c1-2fcf63df88d2,1,credit_card,6,451.93
488ad30d-089c-4d16-8696-80c500f73604,1,credit_card,1,417.64000000000004
a87c08aa-5f18-4881-97f9-675919c2fb36,1,credit_card,1,266.68
cefb94ed-a492-41c7-9992-b594bd32a7a9,1,boleto,1,302.66
72aa0bdd-1e76-4540-a0ff-aff32b784c80,1,boleto,1,687.5600000000001
b02257a8-a498-4a1d-ad57-6789ccd7eb58,1,credit_card,9,187.57
e7e4d4cb-c173-448b-86d5-a43f667d7428,1,boleto,1,231.95999999999998
769e0ca0-61aa-4d60-b387-8f7648a85226,1,credit_card,10,436.46
632f461f-ef85-4eef-ae1d-287029466dc3,1,boleto,1,301.29
cfb4ecae-f109-4c63-88bb-e2436de20b58,1,boleto,1,13.07
afb7cd47-b06a-416e-852d-961d00ef0b41,1,credit_card,6,249.5
b72a45c5-b6e4-4db5-b220-400d427f0ae3,1,credit_card,4,126.69
7770e539-cd85-4bb7-b964-c5b405c426fb,1,boleto,1,58.42
e2df5138-2971-4b09-aa9a-5af48816714e,1,credit_card,10,73.09
581013d3-9187-462c-82f4-2a896034b3c4,1,credit_card,5,89.19
e27ed50d-82c0-4997-a28e-cd02f74b1d2b,1,credit_card,1,231.82999999999998
9586fa9f-e6b9-42a3-b506-0f818ccf8675,1,voucher,1,73.89
f7cf7593-8af1-447f-88aa-110082b49ec8,1,credit_card,3,353.7
f406dead-1d48-4e3f-a60d-db89933799ef,1,boleto,1,64.97
da1b134f-88e3-48dd-bc8d-17165a1469cf,1,credit_card,9,438.29999999999995
ef6ea438-dc9a-4d8a-8e8c-38851e44c52f,1,boleto,1,372.53000000000003
a49dba73-361e-445d-90ef-4a9bc0c372c5,1,credit_card,1,224.66
298f7f94-317f-42ab-8770-3fb11e2bde97,1,credit_card,3,345.52
581da38b-3a5f-46c4-9351-760feeeb99f5,1,credit_card,2,112.84
686e994b-9452-4b7b-a884-d0df3f60900d,1,credit_card,7,624.46
7b7b10cd-295e-496c-a60e-2f6f09006ffb,1,credit_card,7,148.87
a0acca6a-548f-4485-b7d3-eeff9d46b551,1,boleto,1,550.0699999999999
961566ea-0fdb-48a2-b0ed-9161960cf8f4,1,credit_card,3,459.2
1ae10626-b0b2-4489-a724-5469fb8bf495,1,credit_card,3,519.55
30785db5-21d0-4efe-aa83-33fd1a58d763,1,boleto,1,444.08
0a2a21cc-5a2d-43d0-a2fc-972f3071e5b8,1,credit_card,1,151.44
d946db6c-8d8c-40ad-b6d7-f05896742494,1,boleto,1,48.480000000000004
ef3dec51-02ad-4594-b8e0-6541e3b8de2c,1,credit_card,4,255.44
81815cf4-1485-427b-98e2-febc67d19523,1,credit_card,9,116.76
40055c7f-b844-4b74-a90a-01d16b15fd29,1,boleto,1,64.45
5e3abd87-b7e0-41fe-8a54-044185ab163c,1,credit_card,1,83.4
937bd93c-13b1-4589-9316-73ad8463f430,1,boleto,1,450.92999999999995
41534397-63c5-4b3a-a031-22e3f2b80b2e,1,credit_card,8,30.599999999999998
3405286d-1e6c-4169-a25b-63ffda52475a,1,voucher,1,135.29
98c96219-cc9f-4fca-a7e4-7728022a2e0f,1,credit_card,9,41.74
2c84bd61-e2f8-4aff-8d9b-27a196605e52,1,credit_card,6,310.01
5c2f4733-815c-420b-90a1-5eff20d66a8d,1,credit_card,1,52.379999999999995
7c344b96-27f3-4db2-a7d1-948a3ede1fa6,1,boleto,1,411.44
0c13bdf5-da76-4da9-9d7e-be82ad37b2a1,1,credit_card,1,449.82
94f305c2-06fa-4a2d-b6df-98b491074178,1,credit_card,3,533.88
3fab3ccb-6e0d-4657-868f-0f58494836c2,1,credit_card,7,184.24
a33b9f40-a4da-49af-b7c8-341c94548b70,1,credit_card,7,136.01999999999998
cdc280f9-be69-4202-b572-708d7bc49239,1,credit_card,6,353.38
f1176074-aa67-43aa-beec-cab9d544d1c6,1,credit_card,8,310.84000000000003
b7fe280b-1ed0-4696-9bf9-fbf46ea52be9,1,credit_card,10,91.53999999999999
cc14bc92-5ceb-48d6-a076-7dea0e7f15de,1,credit_card,9,82.54
df74e3f2-1ef6-4e86-becb-91fb069d016a,1,credit_card,9,1076.6200000000001
3843f9d5-a18e-485f-b93b-8756afc02f69,1,boleto,1,668.89
33d674e3-be56-434b-bc11-9340ce76818e,1,credit_card,8,224.25
4cad4a15-0f60-42f8-b4ba-f70b7de4a33e,1,boleto,1,260.02
7043be72-388a-4a23-ba3d-71e8399059bc,1,credit_card,9,392.07
213017c0-fdb6-4cdc-9752-6f688d80b5a8,1,credit_card,5,448.68
8696d55c-6f57-4f90-b152-80d9b5ca74b9,1,credit_card,4,89.94
d298764c-6cee-45fa-9432-b378ece0d64d,1,boleto,1,9.36
45aace69-4e80-4b21-84da-13899756b71c,1,credit_card,8,206.19
3ca7eb3d-16e3-4948-8881-59d930f12aeb,1,boleto,1,55.61
4df91c13-7cfa-4b4f-a219-d28a1ead1a56,1,credit_card,3,227.5
f2b6aaf4-5da7-460b-8bbe-bf5f39a3e864,1,credit_card,4,455.19000000000005
2a2ecaad-b602-466c-b34f-5321191db9f0,1,credit_card,10,16.810000000000002
6ee604a7-f2d7-4478-b93c-41f54d0e3383,1,credit_card,8,213.99
2d893c57-b318-44dd-b24a-2ab5034c5d22,1,credit_card,10,42.62
3452cf11-a4ea-4cc9-9568-40e6439c0e84,1,credit_card,5,134.19
ad0bc487-81ac-4490-97ca-47d77f98f591,1,credit_card,1,474.4
583d5535-747d-477c-99d8-5c2353f73fcb,1,credit_card,6,471.86
ea33a788-3640-4051-8f47-e117ab10ad00,1,boleto,1,830.63
4dcc128f-caa7-45bc-b288-6fb6fcc922b8,1,boleto,1,147.89
c46a0dcb-76cf-453e-9b3e-892b33129135,1,credit_card,2,432.59000000000003
768806f2-6814-478a-9d25-f6de61141c99,1,credit_card,5,397.58
a3068300-0384-46ad-b2c6-de4bb07e2d1f,1,voucher,1,1257.81
5d004aaa-44d2-4247-b686-595bf8006448,1,credit_card,7,60.71
264ccdf6-928d-4053-b61d-dfbf09850f7d,1,credit_card,4,391.03
6da9ca3f-0e0e-4ae0-82f5-11feb0d1f604,1,voucher,1,57.0
3df02273-90de-4f47-8748-6a2fbbe79e1a,1,credit_card,7,509.12
cc26b61e-613a-4ab1-9187-362bfecbc45b,1,credit_card,7,640.82
e106957f-8f87-4f3c-9878-52696bde5fb1,1,boleto,1,247.29
7b960eb5-910e-424f-8e1f-e4fc9bcca78a,1,boleto,1,630.13
56930439-1c96-4ff8-8436-577962c45777,1,credit_card,5,41.81
a60d741e-9b8c-420a-9082-7e8490b973cf,1,credit_card,2,361.5
c4d31d3d-a251-4a24-a50d-ff1b91e31896,1,credit_card,2,77.3
a0e3e26a-d415-4825-874d-43205be55541,1,boleto,1,145.69
dc0c7f7c-75a9-47fb-9989-285986810b70,1,credit_card,8,148.60999999999999
28c50911-3b42-41b0-b58d-13efab71ca14,1,credit_card,9,433.06
5427dcb4-7c0a-4ccb-a842-b7203f9ea9ab,1,credit_card,5,216.77
1ac35431-464d-44a2-8d88-83dff26c5c27,1,credit_card,8,471.04
70735110-d553-4c76-b640-8fe1685aff05,1,credit_card,7,138.24
d06539ad-f5fc-4342-9c9e-e704dcda2365,1,credit_card,4,342.13
9534b0a7-fce8-4e66-afb9-69be06dbd9a0,1,credit_card,1,493.15
db5c4e87-edcc-4844-9b45-ac57d2b075ba,1,credit_card,5,127.31
bc1da7dc-49d3-470c-8d7d-5cdd07478235,1,credit_card,5,36.11
9f54b7da-3dd5-485a-b926-579d98ba1562,1,credit_card,3,278.8
1bf2aa13-9f71-4f02-80f1-0b674d4c3969,1,boleto,1,283.62
0f57d841-0f6e-44f5-a0f8-5a0534fc3779,1,credit_card,10,68.22
a8088320-85d3-4bd7-8799-0fce28a58d93,1,credit_card,10,300.1
08adabae-451a-4295-b932-4145c021285e,1,credit_card,2,182.37
57a0f3b3-471c-4905-8938-e8f91432576b,1,credit_card,3,93.94
6aff4542-e189-46df-aeec-9dd0d03c8aed,1,credit_card,6,89.08
febbf44e-de9e-4022-8ddc-2310f1c1168b,1,boleto,1,231.53
264b5041-330c-4cae-bf43-446dd5317fa0,1,credit_card,2,385.65
90fa9c95-8a62-437d-9cc7-993c33942762,1,credit_card,8,279.3
b42fb28b-a7a1-4b58-aa83-9d9cc83900a9,1,credit_card,2,105.2
ac800fae-6211-4255-b1ae-a9a39e4136aa,1,credit_card,10,147.12
b5e0c8ee-6755-404a-9134-a526bf2964a0,1,boleto,1,218.99
12d0bfba-0b02-48d1-919b-f937ccbff41c,1,credit_card,8,348.8
a8eb2edf-3fcf-4369-ae21-805b7420da5a,1,credit_card,5,43.03
02758d31-2871-46a4-ade8-31be2290a550,1,voucher,1,81.28999999999999
2866eb7f-4290-43df-8768-3d623fe018b1,1,credit_card,6,393.58000000000004
d148f18a-8434-428c-b19e-60eee55d10a0,1,boleto,1,216.12
870f6239-62de-4863-80a2-7c2115bdbf03,1,credit_card,5,491.34
9891cef5-be93-481f-815a-1b764c20b50f,1,credit_card,3,438.59
06312ec2-f8f6-47db-865c-722b08e5fd11,1,credit_card,5,60.58
fbf8eab9-9d20-4bbb-9d49-14e086411a19,1,boleto,1,323.24
1d636676-57f1-4348-a804-be671d9b4c52,1,credit_card,6,727.25
f1b10d81-9851-45a8-99e4-e9ccb1d5b76c,1,voucher,1,316.63
f1bbdbea-fdca-4e3e-980c-555f0a6bfffd,1,boleto,1,27.54
eb61331d-9fb7-4e1a-afc7-fb1dc6d71f6d,1,boleto,1,771.3499999999999
e1f14ad5-fe4d-4dfd-a960-25de39eb611c,1,credit_card,1,65.08
82d3127a-d41c-4b7f-9d5e-e8b3d24b3db8,1,credit_card,7,114.49000000000001
68dd6f3c-39c4-4663-b3fb-44e93e568b1d,1,boleto,1,36.620000000000005
56be13df-c8bb-45c7-8cdb-833124427343,1,credit_card,7,71.76
a8eff29b-6461-4048-97b3-f60237206cbe,1,credit_card,1,64.31
2e63cf7b-c93a-43ff-946f-5d2f0f94dcba,1,credit_card,5,368.09000000000003
1110ae71-8b15-47ce-b303-157900e2a80a,1,credit_card,8,135.31
3d11138f-2540-475c-a072-2a1fba730ecf,1,credit_card,6,285.5
45427c1b-ad22-4b66-a06d-0dc9ab351906,1,credit_card,7,156.48000000000002
3f2fcce0-0b83-4823-bfc7-644b4229a243,1,credit_card,6,584.72
e3cce00e-6eda-4e45-912e-d2d92744b100,1,credit_card,1,889.29
ec8b2b6a-84e7-41de-942b-6c88618ef78b,1,credit_card,6,214.45999999999998
b086c385-c9c8-4872-8d9b-a599eb9647eb,1,credit_card,5,385.72
9e42df1e-3208-4806-baa3-4ff27f5a7ccc,1,credit_card,7,261.16
49e916d2-9172-44d0-ae87-201f293c0927,1,credit_card,3,34.010000000000005
638b6320-ca00-4e83-b032-4f7fed1e329f,1,credit_card,9,378.33000000000004
1a64e34c-a9e0-4d96-8639-21189482917a,1,boleto,1,313.45
c05275f4-7686-4adc-a982-58a4a4d9846e,1,credit_card,2,133.9
a6f438ea-3312-4ed6-8011-e8744e87d08a,1,boleto,1,35.36
46ab600d-60af-4b7d-bc41-0233683b4151,1,credit_card,2,76.78999999999999
2f7693b2-b0e2-486b-b620-51b3ca1586f0,1,credit_card,2,28.03
7cd857af-2818-44ea-91d9-92c29a456c01,1,credit_card,10,479.81999999999994
df33f9c2-500a-4685-b980-8135de415ee6,1,credit_card,7,137.07
8c5820cd-c8b5-4297-b0b4-e36c7b2abf89,1,boleto,1,251.1
2ec04404-e71e-4698-9c8c-e250e122c954,1,credit_card,4,177.69
e41c6763-3046-4a89-a875-af93e9a66865,1,credit_card,10,21.64
4b2bbb1d-3567-410f-b973-eee6fb023fa6,1,boleto,1,191.36
8267b7ac-28cf-4520-a990-c6250df97c01,1,credit_card,2,963.79
8f4f1c3c-4576-4fc1-8602-d414bfcbd6d6,1,credit_card,7,137.28
de1de4e4-7135-492c-bc71-66487fdfcac6,1,credit_card,7,307.56
8364407a-8b6e-43dd-9d5c-8ec429a47dd8,1,credit_card,3,430.44
81cc4c06-21b4-4713-83c5-623053da8462,1,credit_card,4,279.34999999999997
a2aa1874-9190-4572-8e0c-7292c91f708c,1,credit_card,10,873.36
0c2fb7c6-f060-4df3-8ae1-6aa391d3cba8,1,credit_card,7,633.95
b8c79321-0567-4912-9899-66b17e66cf31,1,boleto,1,475.02
9b17f6f3-c71b-4324-908d-cd1463c47531,1,credit_card,5,139.12
385efb62-d2cf-42cb-943f-f277e5a57a4f,1,credit_card,5,370.24
ea808656-6adb-4c4c-a7d9-620597442296,1,credit_card,10,320.38
d60e817b-9a3d-4ae9-93eb-ee1a2735e52f,1,credit_card,1,245.54999999999998
2bd79e93-7e9b-484d-9037-fc176f9602bf,1,credit_card,8,32.56
2c708fec-7b5b-4750-af16-4dbadb3107ef,1,boleto,1,98.28
6360ea8a-d299-48e3-9cc7-d62da83332f5,1,credit_card,1,738.41
2fac013a-a041-409a-90fc-8e82d406f353,1,credit_card,1,63.81
b72e3d01-f1b6-4fc2-8d98-6369cedb41e4,1,credit_card,5,730.7099999999999
e96a193e-2ee5-450a-ac2b-3cc481bc241a,1,boleto,1,596.3699999999999
a16cc398-814d-4d9c-ad2a-0b583b9cc5b1,1,credit_card,2,130.88
d0e64ebe-6261-48ae-ac21-9e7d7a6227d1,1,voucher,1,178.45
52303d88-0e2f-4cc5-bbc5-1d528c0b8af8,1,credit_card,1,283.25
2a2f68dd-1344-4f15-8587-85c05cb4c47d,1,credit_card,8,25.94
917a8481-867f-4086-ba55-cbaaf0ab0b98,1,boleto,1,23.43
fc0a821f-6493-41df-bb80-05447f873bfd,1,credit_card,9,600.02
818f793c-630d-4b16-b456-08009b7e580e,1,boleto,1,493.40999999999997
9fdd58a4-8231-4f86-8be8-593bf49e810d,1,credit_card,2,123.50999999999999
bb3e7fa4-0b71-42b7-a344-b2ae8ff1fb6e,1,credit_card,10,521.08
e6dbf8c4-e120-44d2-bd38-945190015db4,1,credit_card,9,492.54
af44a80a-b8e9-40c8-b6ef-b3db0971eaac,1,credit_card,10,110.25
c4fb2ba8-fa3c-4cc3-b345-9b32e607bb73,1,boleto,1,88.0
391eefdc-3b5d-41ec-89bb-782b009cfff6,1,credit_card,4,219.63
e361696d-8f59-4d6a-8633-3651f394cd21,1,boleto,1,244.10999999999999
d9a8be22-83b6-4c58-9e8a-9714b42408c1,1,boleto,1,193.92000000000002
eb9d9e36-f44b-4200-ba9b-456e85fbc71f,1,boleto,1,219.37
9bdb4d80-da5a-43a8-b8ac-8837eef3f0cd,1,credit_card,9,104.47999999999999
4d163ecd-9067-48b5-8240-cfff11336730,1,credit_card,9,801.97
93a3c253-1268-481e-84e3-b8865ec3d33e,1,credit_card,5,33.74
c450e911-a08a-4a75-ba01-c687dc226f47,1,boleto,1,435.59
bb44e163-b1ec-4499-a4da-345874792da5,1,boleto,1,293.64
1ccb2cf5-8e64-4292-9507-bc822f840a20,1,boleto,1,173.24
5ffc9b95-8c3b-4399-bbcd-ef4501ce8242,1,credit_card,1,442.13
77892076-a9d2-4e89-a532-110a75de7403,1,credit_card,9,212.25
34168f0c-086d-41dd-8fa1-380d6ad7ece1,1,credit_card,5,326.57
48b7f86b-07ab-4607-be43-526e79ba2da6,1,credit_card,9,346.46999999999997
a16bcfe7-5913-4a47-967a-af8d460e3deb,1,credit_card,5,550.99
7204f4da-3bd4-4141-b3ae-25ef8955600c,1,boleto,1,110.36
95f248f8-7999-44ed-b666-a271eaa2ba43,1,credit_card,4,27.79
66e59434-98a8-4e9f-83c9-880d6fbd76ca,1,boleto,1,336.73
495d8ae1-fe91-4208-b84f-357d2cebe96d,1,credit_card,3,90.67
9aeda2df-5c31-4227-8f6e-f021ec77fc88,1,credit_card,9,282.78
7db2287c-b7b7-4c58-9dce-d51abfab50c0,1,credit_card,7,698.73
ec53128a-ca61-431f-8d3a-cab890d6fa74,1,credit_card,4,314.01
5a3dd29d-0843-42a1-9bdc-47519a7de08c,1,credit_card,7,362.3
92cf478e-e093-4af8-b0bb-43b747b81b2b,1,credit_card,5,339.53000000000003
19a3bee7-fc00-4fec-af58-47613303ecaf,1,credit_card,1,197.19
1f3b6dda-28bf-4929-9eaf-e80d85bfa296,1,credit_card,10,765.71
ff7697b8-c1b7-4dc1-8fef-4514a34cb50d,1,credit_card,3,709.05
4e2c206d-9ac9-471a-b165-188004ca2748,1,credit_card,8,56.370000000000005
daea7b47-608a-43c0-9bff-325da71a04c7,1,boleto,1,73.07000000000001
6e50c4b3-b8fb-4c15-bb82-bf068213a4ca,1,credit_card,8,265.51
cc45f4e2-d5d9-4a35-a9c8-47043f35c558,1,boleto,1,671.65
759a3366-47f6-4328-bd5b-9449f63491aa,1,credit_card,2,288.40000000000003
e2b3db38-864f-420a-b35c-b790fa7837ae,1,credit_card,8,248.16000000000003
408c51d9-792d-4d0f-a5ba-331158749188,1,boleto,1,275.56
66e87052-cf8e-4ebe-a2e5-22be0a719b98,1,boleto,1,160.79
d4cb5dba-f6c9-437e-8d6c-2cd52ae0086c,1,credit_card,8,173.94
8c2a7b0c-c48a-4229-94bc-66bb58759236,1,boleto,1,100.14
15a4228d-27ad-4fd9-b1b1-8bc8fbc718ec,1,credit_card,6,396.47
b5e6199c-4aa2-4cfa-b780-69d2db836f75,1,credit_card,6,77.2
e558d32b-b51b-4924-a874-6485f077922e,1,credit_card,9,112.84
e36a5d2d-fa37-4f35-b0a3-4bb195a0829c,1,credit_card,4,173.71
77aca03e-ff00-45db-9dd9-ed7ed34b6edf,1,credit_card,4,10.56
86b18984-1b4e-4de9-a0ab-11e54daf78c7,1,credit_card,3,244.17
08edee07-7ee1-4911-859d-a09fe8a6eb93,1,credit_card,7,325.73
e90decdf-4b01-48de-96ac-499cbed46800,1,boleto,1,18.95
9ca5f3eb-049d-475f-ad1e-1dcb89292053,1,credit_card,5,608.47
a6cd830d-7bd1-418a-b6c0-acb4c410cb87,1,boleto,1,566.5
93544313-711c-4e31-b04e-5d2c527aede9,1,boleto,1,557.9300000000001
9bf1819a-aff8-4b9a-993d-5e13c03310cb,1,credit_card,1,345.08
98e1652b-f56c-4131-9259-997d537baea6,1,voucher,1,115.95
15b69e43-704a-4a6c-8cdb-e05d82037de9,1,credit_card,6,160.70000000000002
b9ef7662-634a-4121-a1e3-077647e6f8c3,1,boleto,1,197.37
4e832e68-a7ad-47b1-a754-c2e058ff4351,1,credit_card,10,58.13
639a01c4-33d3-4390-bc98-f473e217e9b9,1,credit_card,6,90.72999999999999
2cb24939-f4ee-4c9a-b3ad-56008b0e7451,1,credit_card,6,500.7
dcce372c-f2d0-4c29-bc1b-77ffcf55c12d,1,credit_card,5,89.08000000000001
3e173ace-d685-46c8-9fea-fb792a7f18f9,1,credit_card,4,494.62
fda0a8be-5156-40cb-8c8f-c79b261e87c1,1,credit_card,4,152.48000000000002
067c4bab-4b20-4bd0-89de-a9873719ded3,1,credit_card,2,137.08
d78b0b3f-7330-4b70-99ac-b821a57e36e2,1,credit_card,7,579.8000000000001
9a00a107-d8ca-4193-8f53-dc7975b8a66a,1,credit_card,2,22.92
a2e848a8-9c22-47fa-b2c8-d42184a09982,1,credit_card,5,58.56
ca911842-54bd-46cd-acd1-fed73d7d0e23,1,credit_card,6,123.67999999999999
9c4d7ee0-9eae-48e0-9e93-eb64e3cf6634,1,boleto,1,278.27
88ecf6c6-e98d-4a64-81b8-8fae028919b9,1,credit_card,10,219.28
260dd176-2cb4-4885-8142-91ddb8dfe05c,1,credit_card,5,96.09
bd67221f-e1ee-41d9-a82c-d48f4db28bb9,1,credit_card,8,338.34999999999997
